a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75233,AGGRAVATED ASSAULT,3,105,8
75233,AGGRAVATED ASSAULT,U,105,1
75233,ANIMAL BITE,2,105,2
75233,ANIMAL BITE,3,105,2
75233,ARSON,1,105,1
75233,ARSON,2,105,1
75233,ARSON,3,105,3
75233,ARSON,U,105,1
75233,ASSAULT,1,105,9
75233,ASSAULT,2,105,12
75233,ASSAULT,3,105,28
75233,ASSAULT,U,105,2
75233,AUTO THEFT - UUMV,1,105,54
75233,AUTO THEFT - UUMV,2,105,20
75233,AUTO THEFT - UUMV,3,105,22
75233,AUTO THEFT - UUMV,U,105,18
75141,THEFT,1,95,1
75210,CRIMINAL MISCHIEF/VANDALISM,1,84,45
75210,BURGLARY,U,84,44
75210,BURGLARY,3,84,52
75210,BURGLARY,2,84,61
75210,BURGLARY,1,84,60
75210,AUTO THEFT - UUMV,U,84,17
75210,AUTO THEFT - UUMV,3,84,28
75210,AUTO THEFT - UUMV,2,84,17
75210,AUTO THEFT - UUMV,1,84,24
75210,ASSAULT,3,84,55
75210,ASSAULT,2,84,32
75210,ASSAULT,1,84,15
75210,ARSON,3,84,1
75210,ARSON,2,84,1
75210,ARSON,1,84,7
75210,ANIMAL BITE,3,84,9
75210,ANIMAL BITE,2,84,3
75210,ANIMAL BITE,1,84,1
75210,AGGRAVATED ASSAULT,3,84,26
75210,AGGRAVATED ASSAULT,2,84,16
75210,AGGRAVATED ASSAULT,1,84,13
75210,ACCIDENTAL INJURY,3,84,28
75210,ACCIDENTAL INJURY,2,84,10
75210,ACCIDENTAL INJURY,1,84,7
75210,NARCOTICS/DRUGS,2,84,4
75210,NARCOTICS/DRUGS,3,84,10
75210,NARCOTICS/DRUGS,U,84,1
75210,OTHER OFFENSES,1,84,12
75210,OTHER OFFENSES,2,84,14
75210,OTHER OFFENSES,3,84,18
75210,OTHER OFFENSES,U,84,4
75210,ROBBERY,1,84,24
75210,ROBBERY,2,84,18
75210,ROBBERY,3,84,40
75210,SUDDEN DEATH,1,84,9
75210,SUDDEN DEATH,2,84,2
75210,SUDDEN DEATH,3,84,4
75210,SUDDEN DEATH,U,84,4
75210,THEFT,1,84,73
75210,THEFT,2,84,67
75210,THEFT,3,84,70
75210,THEFT,U,84,27
75210,MOTOR VEHICLE ACCIDENT,3,84,50
75210,MOTOR VEHICLE ACCIDENT,2,84,30
75210,MOTOR VEHICLE ACCIDENT,1,84,17
75210,LOST PROPERTY,U,84,3
75210,LOST PROPERTY,3,84,11
75210,LOST PROPERTY,2,84,11
75210,LOST PROPERTY,1,84,4
75210,LIQUOR,1,84,2
75210,HOME ACCIDENT,U,84,1
75210,HOME ACCIDENT,3,84,10
75210,HOME ACCIDENT,2,84,5
75210,HOME ACCIDENT,1,84,6
75210,FRAUD,3,84,1
75210,FRAUD,2,84,5
75210,FRAUD,1,84,1
75210,FOUND PROPERTY,U,84,18
75210,FOUND PROPERTY,3,84,95
75210,FOUND PROPERTY,2,84,120
75210,FOUND PROPERTY,1,84,36
75210,FORGERY & COUNTERFEIT,3,84,3
75210,FORGERY & COUNTERFEIT,2,84,1
75210,FIREARMS ACCIDENT,3,84,2
75210,FIREARMS ACCIDENT,2,84,1
75210,FIREARMS ACCIDENT,1,84,2
75210,EMBEZZLEMENT,U,84,1
75210,EMBEZZLEMENT,3,84,1
75210,WEAPONS,3,84,4
75210,EMBEZZLEMENT,1,84,3
75210,CHILD (OFFENSES AGAINST),3,84,1
75210,MOTOR VEHICLE ACCIDENT,U,84,4
75210,MURDER,2,84,1
75210,MURDER,3,84,1
75210,EMBEZZLEMENT,2,84,2
75210,NARCOTICS/DRUGS,1,84,4
75210,DWI,3,84,4
75210,DWI,1,84,4
75210,DISORDERLY CONDUCT,U,84,2
75210,DISORDERLY CONDUCT,3,84,13
75210,DISORDERLY CONDUCT,2,84,9
75210,DISORDERLY CONDUCT,1,84,2
75210,CRIMINAL MISCHIEF/VANDALISM,U,84,18
75210,CRIMINAL MISCHIEF/VANDALISM,3,84,61
75210,CRIMINAL MISCHIEF/VANDALISM,2,84,48
75249,MOTOR VEHICLE ACCIDENT,3,42,18
75249,MOTOR VEHICLE ACCIDENT,2,42,13
75249,MOTOR VEHICLE ACCIDENT,1,42,12
75249,LOST PROPERTY,U,42,2
75249,LOST PROPERTY,3,42,3
75249,LOST PROPERTY,2,42,3
75249,LOST PROPERTY,1,42,1
75249,HOME ACCIDENT,3,42,3
75249,HOME ACCIDENT,2,42,2
75249,HOME ACCIDENT,1,42,1
75249,FRAUD,1,42,1
75249,FOUND PROPERTY,U,42,27
75249,FOUND PROPERTY,3,42,11
75249,FOUND PROPERTY,2,42,19
75249,FOUND PROPERTY,1,42,19
75249,FORGERY & COUNTERFEIT,U,42,1
75249,FORGERY & COUNTERFEIT,3,42,2
75249,FORGERY & COUNTERFEIT,2,42,1
75249,FIREARMS ACCIDENT,1,42,1
75249,EMBEZZLEMENT,U,42,4
75249,EMBEZZLEMENT,3,42,1
75249,DISORDERLY CONDUCT,U,42,3
75249,DISORDERLY CONDUCT,3,42,7
75249,DISORDERLY CONDUCT,2,42,9
75249,DISORDERLY CONDUCT,1,42,3
75249,CRIMINAL MISCHIEF/VANDALISM,U,42,23
75249,CRIMINAL MISCHIEF/VANDALISM,3,42,35
75249,CRIMINAL MISCHIEF/VANDALISM,2,42,32
75249,CRIMINAL MISCHIEF/VANDALISM,1,42,31
75249,CHILD (OFFENSES AGAINST),3,42,1
75249,CHILD (OFFENSES AGAINST),2,42,1
75249,BURGLARY,U,42,14
75249,BURGLARY,3,42,17
75249,BURGLARY,2,42,60
75249,BURGLARY,1,42,17
75249,AUTO THEFT - UUMV,U,42,11
75249,AUTO THEFT - UUMV,3,42,10
75249,AUTO THEFT - UUMV,2,42,14
75249,AUTO THEFT - UUMV,1,42,36
75249,ASSAULT,U,42,1
75249,ASSAULT,3,42,13
75249,ASSAULT,2,42,4
75249,ASSAULT,1,42,2
75249,ARSON,3,42,1
75249,ARSON,1,42,1
75249,ANIMAL BITE,3,42,2
75249,ANIMAL BITE,2,42,1
75249,AGGRAVATED ASSAULT,3,42,2
75249,AGGRAVATED ASSAULT,2,42,2
75249,AGGRAVATED ASSAULT,1,42,3
75249,THEFT,U,42,42
75249,THEFT,3,42,41
75249,THEFT,2,42,42
75249,THEFT,1,42,102
75249,SUDDEN DEATH,3,42,1
75249,SUDDEN DEATH,2,42,3
75249,SUDDEN DEATH,1,42,4
75249,ROBBERY,3,42,6
75249,ROBBERY,1,42,2
75249,OTHER OFFENSES,U,42,1
75249,OTHER OFFENSES,3,42,4
75249,OTHER OFFENSES,2,42,1
75249,OTHER OFFENSES,1,42,1
75249,NARCOTICS/DRUGS,3,42,2
75249,MOTOR VEHICLE ACCIDENT,U,42,5
